id,name,host_name,neighbourhood,floor,price,footage,avgreview
2127,New 3BR~Prime Midtown~Design Loft,Host,Midtown,16,538.3718351,169,3.1
2128,beautifulROOM/Safe&comfortable/ near LG& JFK,Jay/Carolina Bastidas Family,Cypress Hills,1,87.02198422,388,4.03
2129,"Green Rm,4 bdrm House Medical & Professional ONLY",Myra,Kensington,1,87.66081298,458,2.16
2130,Great 1br near Prospect Park,Dan,Flatbush,1,193.2529179,228,4.79
2131,1  Bedroom in Clinton Hill Share,Autumn,Clinton Hill,16,522.7108513,494,2.59
2132,Spacious Studio in Prospect Heights,Mari,Crown Heights,16,516.770901,229,4.38
2133,Beautiful Sunny Private Room #1 in Brooklyn,Elizabeth,Bensonhurst,1,85.73200416,401,3.61
2134,Private room in a huge Red Hook loft,Jane,Red Hook,1,94.82854444,232,2.54
2135,"Airy, art-filled home in bohemian East Village",Sunhwa,East Village,16,536.2615934,304,3.09
2136,Spacious one bedroom with gym and roof top,J,Upper West Side,1,269.7870542,212,2.83
2137,Prospect Heights Apartment,Amy,Prospect Heights,16,517.1814599,222,2.53
2138,Lovely 2 Bedroom with Balcony on UWS,Kaya,Upper West Side,16,520.7334109,212,2.9
2139,"ACintheroom!35minutestodowntown Manhattan,QUEENbed",Robianddebbie,East New York,1,86.3893392,373,2.03
2140,Clean and quiet Room in brand new 2 BR apartment,Sebastian,Bushwick,1,93.03449023,246,2.03
2141,Upper west studio next to Central Park,Dova,Upper West Side,16,519.0261633,208,3.91
2142,Experiencing NYC with Comforts of Home,Felix,Park Slope,1,198.2743532,546,3.01
2143,Crown Heights Great Single Bedroom,Wes,Crown Heights,1,90.57667527,427,2.52
2144,Bk home away from home,Levi,Bedford-Stuyvesant,1,88.83968409,485,2.65
2145,G1 Newly Renovated Long Island City Room,Leo,Long Island City,5,88.3737512,315,2.63
2146,Charming two-bedroom suite in Rockaway Beach,Margaret,Belle Harbor,5,153.9566499,275,3.95
2147,Super Bowl New York City Apartment,Brian,Upper West Side,3,268.178503,277,2.68
2148,"Large, Bright & Cozy Retreat-2 in B'klyn",Rufina,Bedford-Stuyvesant,1,91.13710104,334,3.37
2149,STUNNING VIEWS!!! - CORNER APT. - COLUMBUS CIRCLE,Cecile,Midtown,16,531.3729549,251,3.4
2150,Spacious & happy gem in LES!,Rafael,Lower East Side,1,147.1902477,210,3.06
2151,Beautiful Queen Private Room in Financial District,Julia,Financial District,16,260.4349652,219,3.47
2152,Upper West Side Amazing Large 2 Bedrooms,Karen,Upper West Side,16,521.2054908,310,2.81
2153,Ultimate NYC experience at a fraction of the cost!,Aakash,Upper East Side,1,143.6583428,659,3.8
2154,Private bedroom with bathroom in clean quiet space,Ms. Debra,Jamaica,5,76.66922686,208,2.75
2155,Furnished room with private bathroom,Marilyn,Roosevelt Island,16,526.7801048,175,2.29
2156,Perfect 2 Bedroom Apartment in Hot Spot,Yorick,East Village,16,535.8847018,678,2.19
2157,Great Loft in Williamsburg-Brooklyn,Marco,Williamsburg,1,206.4174324,378,2.42
2158,New year in New York City,Howard,Midtown,16,531.3729549,179,1.78
2159,"***Luxury Doorman, Grand Central, United Nations**",Gal,Midtown,1,286.1849218,177,3.76
2160,Private room 5 mins to Manhattan 2 blocks to train,Rossana,Astoria,5,85.14933637,249,3.38
2161,Sunny apartment with piano + yard!,Natalia,Bedford-Stuyvesant,1,200.8839357,216,2.28
2162,Huge room with private balcony,Jesper,East Village,16,265.9366645,533,3.29
2163,Warm Wiliamsburg Retreat,Lilly,Williamsburg,1,98.16387686,405,2.88
2164,Renovated private apartment close to subway train,Ekta,Flatbush,1,263.6069251,797,3.72
2165,Large private BR in East Harlem near Central Park,Ceilidh,East Harlem,1,133.3548717,439,2.31
2166,Penthouse Duplex with outdoor space Murray Hill,Lari,Murray Hill,1,288.6091878,736,3.32
2167,Private Room in Bed-stuy,Samuel,Crown Heights,1,92.06672385,229,3.2
2168,Sonder | Stock Exchange | Chic 1BR + Laundry,Sonder (NYC),Financial District,1,281.4971735,341,3.52
2169,Luxury Apartment/ Wall Street,Bret,Financial District,16,532.8031608,706,2.21
2170,"Room in S3rd/Bedford, Williamsburg",Marlon,Williamsburg,1,207.8551038,193,3.36
2171,"Large Sunny Room, Crown Heights, BK",Kristina,Crown Heights,1,196.8919012,287,2.69
2172,Fully equipped entire West Village apartment &wifi,Lyndsay,Greenwich Village,16,536.646157,444,2.64
2173,Comfy Entire Studio Apartment Near Central Park,Nuttamon,Upper East Side,16,524.5651746,323,2.63
2174,Spacious & sunny room in Brooklyn!,Afnan,Crown Heights,1,90.54504252,162,2.89
2175,MANHATTAN SWEET 2 Bd/3Bd DEAL,Faruk,East Harlem,16,516.9739024,305,2.42
2176,Upstate Manhattan,Elaina,Inwood,16,241.5201027,408,1.8
2177,Artistic Room in walking distance to Central Park,Vlad,East Harlem,16,248.3636713,715,2.73
2178,Boutique Apt. NYC  by  24 HR Metro,Ray,Jackson Heights,5,81.05100087,264,4.83
2179,Alcove Studio in the heart of Williamsburg,Flávio,Williamsburg,1,208.1486183,174,2.82
2180,Nysa's castle,Naveed,Whitestone,5,156.9189936,378,3.07
2181,Beautiful Brooklyn Brownstone,Odette,Cobble Hill,1,273.3548647,191,2.19
2182,Luxury Furnished 1 BR UWS Apt w W/D & Deck,Izi,Upper West Side,1,272.8611563,484,3.56
2183,Charming Brooklyn Garden Apartment,Eva Maria,Bedford-Stuyvesant,1,193.6024938,377,4.35
2184,Great location. Great view. Brand new Apartment,Oren,Upper East Side,1,280.6856499,387,2.51
2185,Luxury Modern Grand Central 2 BR  Apt Sleeps 5,Anna,Murray Hill,16,537.540718,156,2.31
2186,Upper West 1 Bedroom / 1 Bath. Lincoln Center,Emily,Upper West Side,16,526.4632927,211,3.28
2187,"Private room in Harlem, NY...",Willy,Harlem,1,128.3829362,311,2.86
2188,Spacious Greenpoint Duplex w/Yard,Jonathan,Greenpoint,1,210.9362404,609,2.6
2189,Serene Goldfish Pond Garden Apt in Williamsburg,Alana,Williamsburg,1,204.2342805,188,2.2
2190,Cozy Bedroom close to major subway lines!,Joy,Harlem,16,244.4989541,278,2.95
2191,Large Private Bedroom,Hamid,Crown Heights,1,91.63327061,208,3.21
2192,Studio Apartment in Gramercy,Bijal,Gramercy,1,288.4035999,499,2.68
2193,Entire 2 BR Williamsburg Apt (parking/near train),Lin,Williamsburg,16,526.5156012,181,4.07
2194,Jen Apt,Jennifer,SoHo,1,147.9486922,443,2.38
2195,"Rooms in the new hipster area of Brooklyn, NYC 2",Hector,Bushwick,1,91.258068,175,3.7
2196,New 4BDR LOFT in Williamsburg 2 stops to Manhattan,Selina,Greenpoint,1,209.4478767,402,2.73
2197,Sunny Bedroom with a huge window,Mariana,Washington Heights,16,509.4995259,314,3.26
2198,MODERN & LUXURY HIRISE 2BR IN CHELSEA~SKYLINE VIEW,Rated,Chelsea,16,538.0560545,247,2.61
2199,BEAUTIFUL ROOM IN HEART OF BROOKLYN,Melissa,Greenpoint,1,102.4337087,376,2.76
2200,Lower East Side Private Room - Elevator Building,Ryan,Lower East Side,16,533.939211,570,4.15
2201,1890s North Williamsburg Townhouse,Rachel,Greenpoint,1,108.3945591,248,3.15
2202,2 BEDROOM Apartment - Walk to Train!,Demetra,Sunnyside,5,171.1276191,398,4.76
2203,new sunshine room in chinatown train F is around,Na,Chinatown,16,533.6894857,470,2.46
2204,Exquisite 3Br 2Ba Gem in UES,Julia & Todd,Upper East Side,17,525.5540303,327,2.24
2205,Cozy room in Astoria close to Manhattan,Olivia,Ditmars Steinway,5,84.01735748,226,4.55
2206,Times Square Prime Two Bedroom Near Port Authority,Ryan,Hell's Kitchen,1,285.0386317,267,3.21
2207,Huge 2 bed/2 bath in the heart of Clinton Hill!,Amy,Clinton Hill,1,198.8473806,356,2.61
2208,West Village Modern Studio,Dami,West Village,1,287.0224843,382,3.23
2209,Townhouse for rent,Inji,Greenpoint,1,206.4174324,435,2.3
2210,Bright & Cozy Upper East Side Studio,Shana,Upper East Side,16,520.8997427,431,3.59
2211,Comfy 1 bedroom in spacious lower east side apt,Shauna,East Village,1,147.9486922,373,3.75
2212,2 BEDROOM APT IN MANHATTAN midtown SLEEPS 5 GUESTS,Ana,Hell's Kitchen,16,263.6737267,349,4.72
2213,Times Square Cozy Studio ,Jolie,Hell's Kitchen,16,531.5908008,451,3.07
2214,Exposed Brick Gem in Bklyn~Close To Manhattan,Wayne Keith,Crown Heights,1,194.1004154,227,4.25
2215,Spacious 2 bdr Bed-Stuy Brownstone,Julia,Bedford-Stuyvesant,1,197.7073897,351,2.93
2216,Industrial Brooklyn Loft Style Apt,Lynn,Greenpoint,1,204.6895834,372,3.73
2217,"Beautiful Huge Loft in Williamsburg, NY",Tad,Williamsburg,1,140.6315842,391,2.3
2218,Emerald's View,Charlie,Harlem,16,246.979668,431,3.99
2219,"Prime, Modern & Spacious Williamsburg Apartment",Jay,Williamsburg,1,98.42992326,288,4.89
2220,Great Bushwick Studio Apartment,Wilfredo,Bushwick,16,514.2510887,569,3.93
2221,Metro Retreat  - - Harlem,Glenda,Harlem,1,128.6813843,607,4.89
2222,"New 1 Bedroom, Clean, Modern Apartment",Narina,Harlem,16,513.8628334,467,4.12
2223,Private 4C Room in 4BR/2BA APT in Hell's Kitchen,David,Hell's Kitchen,16,263.1040722,277,1.81
2224,Minimalist's Hut,Emon,Flushing,5,78.71655844,566,3.85
2225,Full 1 bedroom Apt in GREAT Locale,Zuben,Chelsea,16,536.8413894,279,3.46
2226,Modern 3BR/2Bath Home 10 mins From JFK,Sydney,Jamaica,5,154.4653031,573,2.55
2227,Convenient! Private Room 10 mins to JFK Airport,Leslie,Richmond Hill,5,78.34573399,610,4.68
2228,"""The Park View"" in Sunset Park",Alejandra,Sunset Park,1,88.85187735,413,2.6
2229,Huge Room with Private Bathroom,James,Bedford-Stuyvesant,1,197.8080642,423,2.54
2230,2-bdrm Luxury Condo in Midtown,Cherie,Midtown,1,286.4599527,414,1.54
2231,"Perfectly located, bright, clean and spacious",Tiarnan,Williamsburg,1,97.83115672,281,2.29
2232,2400 Sq Ft Tribeca Loft w/Private Elevator,Jessica,Tribeca,1,285.8244749,363,3.18
2233,Columbus Circle Lincoln center Central park,Ronnie,Upper West Side,16,259.0114933,502,3.3
2234,Big 2-story home in Brooklyn Hts.,Nick,Brooklyn Heights,1,204.5055552,342,4.04
2235,Central Park West: 3 Bedroom + 2 Bath Jewel-box,Nick,Upper West Side,16,517.4415556,542,1.86
2236,Bed-Stuy Brownstone Studio,John,Bedford-Stuyvesant,1,197.2908823,302,2.68
2237,Private Room 2 Beds New York City!,Angela,East Elmhurst,5,88.30368699,359,2.31
2238,One Bedroom in an apartment,Idoline,Crown Heights,1,267.3989153,212,2.28
2239,"Sunny , queen size bedroom near the metro",David,Crown Heights,1,89.15192056,347,3.08
2240,West Village Private Bedroom,Danielle,Greenwich Village,1,148.342279,259,2.09
2241,Spacious 2 Bd & 2 bath Apartment,Duncan,Greenpoint,1,207.0631769,428,2.09
2242,Comfortable room in Brooklyn,Lorcán,Gowanus,1,135.186048,190,2.3
2243,Amazing Brooklyn Townhouse Studio,Kwame,Bedford-Stuyvesant,1,92.62913096,162,2.35
2244,Tranquil in the heart of Brooklyn 1,Lex,Bedford-Stuyvesant,1,199.0744327,277,2.97
2245,Charming Brooklyn 2 Bedroom w/Character,Matthew,East Flatbush,1,191.0935022,232,4.78
2246,Whole Manhattan Apartment,Tristan,Washington Heights,1,259.6413282,263,3.05
2247,Private room in Williamsburg loft,Miles,Williamsburg,16,527.775093,362,2.32
2248,"LRG DESIGNER STUDIO/1-BED, MIDTOWN, DOORMAN, ELEV.",Daniel,Midtown,16,532.7247934,482,2.77
2249,"BRAND NEW 1BD, Columbus Circle!!",Mike,Hell's Kitchen,1,280.489109,382,1.91
2250,Spacious and Sunny Studio Loft in Brooklyn,Vida,Greenpoint,16,525.1686095,340,3.14
2251,Improved Response Rate@ The Valley,Shae,Bushwick,16,248.6134858,187,3.28
2252,Sunny Prospect Park One Bedroom Apartment,Jp,Windsor Terrace,1,193.5559711,645,4.52
2253,Private Room in Modern Apartment,Autumn,Ridgewood,20,514.054542,253,4.51
2254,Private room in cozy Astoria apartment,Yoko,Astoria,5,94.45986881,260,2.6
2255,"Cozy, Friendly Apt Share For Young Professionals",Ollie,Crown Heights,1,91.11998174,303,3.65
2256,Modern Garden Apartment in NYC,Jason,Astoria,5,270.5157048,485,3.33
2257,Big sunny room for women only,Shira,Borough Park,1,86.46820077,374,3.11
2258,"Large, beautiful fully furnished studio for sublet",Ari,Harlem,1,262.478297,287,3.28
2259,Charming Bright 2BR apt- sleeps 6,Dikla,DUMBO,1,142.6565396,302,2.21
2260,Park Slope One bedroom with Balcony,Karin,Park Slope,16,518.2932775,557,3.11
2261,Private room for 2  NY Close to LGA No hidden fees,Dante,Jackson Heights,20,245.9910557,383,2.87
2262,Home SWEET Home for a day or 2,Jacqueline,St. Albans,5,154.2794882,287,3.17
2263,Parkside Renovated 1 bedroom,Rosemary,Flatbush,1,193.1496791,170,2.16
2264,"Private Room, Modern Finishes - AC and Backyard!",Jason,Bedford-Stuyvesant,1,92.71280946,655,2.2
2265,Wonderful Room in South Harlem near Central Park,Heroni,Harlem,16,248.9663151,282,3.35
2266,Sonder | 116 John | Relaxed 1BR + Rooftop,Sonder (NYC),Financial District,16,531.445251,196,2.63
2267,Super cozy private room with own bathroom,Gul,Sheepshead Bay,1,83.64703981,347,2.72
2268,Private Room in Trendy Williamsburg Loft,Sam,Williamsburg,1,206.5761323,188,4.62
2269,"Sunny, cozy room in Brooklyn.",Edgar,Bedford-Stuyvesant,1,96.75941798,287,2.77
2270,Flatiron Designer Loft! Private Elevator! 3BR/2BA,Sam,Gramercy,16,538.0560545,261,2.07
2271,Comfortable Bushwick bedroom,Christian,Bushwick,1,89.44005729,233,3.58
2272,Great space minutes from Manhattan!,Casey,Astoria,5,92.92585428,172,3.74
2273,Classic Brooklyn Charm,Howard,Bedford-Stuyvesant,1,194.4913378,345,2.61
2274,Modern Apartment. Central Park. B/C,Flora,Harlem,16,248.5953627,347,3.88
2275,Cozy walk up 3 blocks from Times Square,Romé,Hell's Kitchen,16,261.2694311,500,3.12
2276,Modern Brooklyn Duplex,Paris,Bedford-Stuyvesant,1,92.48475343,648,2.9
2277,Spacious Room in IDEAL LES LOCATION,Daniel,Chinatown,1,146.8246993,379,3.13
2278,Sonder | Stock Exchange | Unique 1BR + Sofa Bed,Sonder (NYC),Financial District,1,281.77707,316,2.29
2279,The Little Italian Manor,Patrick,Little Italy,16,264.2657755,502,2.15
2280,1bd in fantastic BK location,Justin,Crown Heights,1,132.1328878,341,3.71
2281,Manhattan Club,Abdul Rahman,Midtown,16,532.035265,389,3.34
2282,Beautiful + Private 1 Bedroom in North Park Slope,Wayne,Park Slope,1,200.0038453,246,4.07
2283,Private Bedroom Free parking 10 min to Manhattan,Rojé,Long Island City,5,202.7177886,352,4.44
2284,"Chefs apt w/ art, plants, books & strong coffee",Evan,Crown Heights,1,92.24317175,333,2.73
2285,Cozy/Simple Private Room#1 in Broadway AVE,Rock,Bushwick,1,91.56033966,310,2.74
2286,The Lovely Suite,Silvia,Midtown,16,538.9094849,287,3.81
2287,Exceptional 1BR in Midtown East by Sonder,Sonder (NYC),Theater District,16,535.978218,554,3.99
2288,Warm bed room,Jonathan,St. Albans,5,76.69828967,273,3.64
2289,Sunny 2 bd + Private rooftop on best GP street,Megan & Matt,Greenpoint,1,209.7740856,260,3.42
2290,Beautiful Apartment in Greenpoint,Brandon,Greenpoint,1,281.4279502,308,2.11
2291,Brooklyn Paradise,Ricardo,East Flatbush,1,87.78168714,348,3.65
2292,Light Filled Quiet UWS studio,Lee,Upper West Side,1,270.9782395,201,4.39
2293, 2-3 bedroom UWS garden triplex ,Amy,Upper West Side,16,518.0604635,469,3.07
2294,Cozy Studio Upper East Side,Moheb,Upper East Side,16,523.3126551,242,3.15
2295,Spacious 1 bedroom apt in Bkln w/ outdoor space,Albert,Fort Greene,1,201.9124504,248,2.17
2296,"Studio 1 block from subway, 10min to Manhattan!",Mary,Williamsburg,16,254.6681097,375,2.76
2297,Midtown West- A COZY ONE bedroom.,Danny,Chelsea,16,534.0232417,426,2.09
2298,Lovely bright room in Washington Heights,Patricia,Washington Heights,16,242.0566462,383,2.72
2299,East Williamsburg Clean Apartment,Nikki,Williamsburg,1,137.0359417,197,3.61
2300,1 BEDROOM BASEMENT APARTMENT NEXT TO ASTORIA PARK,Grace,Astoria,5,167.8550108,386,4.65
2301,Homely Private Room with Queen Sized Bed,Narmeen,Crown Heights,1,89.88339634,533,3.98
2302,Big room in East Village!,Fredrik,East Village,1,147.4891531,395,2.52
2303,Cozy shared place by Central Park Manhattan,Abraham,East Harlem,16,189.6500731,268,3.18
2304,"Sunny, Quiet! Lovely 1 Bedroom in Prospect Heights",Zach,Prospect Heights,16,250.309277,332,2.58
2305,ROOM NEAR TIMES SQUARE MANHATTAN,Rosa,Astoria,5,269.7870542,178,2.19
2306,Private room & bathroom in the sky,Evan,Midtown,1,150.1099557,536,2.95
2307,3 Cozy Zen Rooms in Brownstone apt.,Nikki,Bedford-Stuyvesant,1,94.0316555,333,3.17
2308,1BR apartment in Brooklyn,Camille,Flatbush,1,192.4120518,437,3.14
2309,Private Room w/ a 5 min walk to train!,Kevin,East Flatbush,1,87.80208785,442,2.85
2310,"Spacious, bright room in luxury building",Tim,Williamsburg,1,96.62892317,220,2.73
2311,Amazing private room 15 min to manhattan!,Jay And Josh,Bedford-Stuyvesant,1,95.26886747,622,4.15
2312,Three Bed-Room in Borough Park,Jessica,Borough Park,1,191.4394328,429,4.92
2313,Cosy private room in luxury condo,Rose,Hell's Kitchen,1,144.3704414,322,3.27
2314,New Year's Eve Time Square,Denise,Midtown,1,149.9331211,430,3.85
2315,#NAME?,Gordon M,Harlem,1,128.8422595,364,3.16
2316,Private Room in PRIME Manhattan Location,Amy,Upper East Side,1,141.4801797,340,3.11
2317,Large & Luxury One Bedroom Apartment on 34th St,Juline,Murray Hill,1,287.7995203,430,3.08
2318,Bedroom in big sunny loft (& roof!),Aurora,Bushwick,16,518.9700213,335,3.78
2319,Your own relaxing 1-bedroom in Bushwick/Bedstuy!,Bingham,Bushwick,1,195.9331785,382,3.45
2320,Spacious apartment in the heart of Brooklyn,Flo,Brownsville,1,190.9857726,593,2.46
2321,Home 4 Medical Professionals-Wyckoff Heights MC 1,Stat,Bushwick,1,92.02804901,226,3.76
2322,"NO FEE, Brand New Luxury Studio in Manhattan",Donyanaz,Midtown,1,289.3460609,520,3.98
2323,Spacious Family Apt Block from Park,Jesse,Upper West Side,1,277.0168868,402,3.91
2324,Downtown Manhattan Modern Gem!!,Alexandra,Gramercy,1,288.9216487,412,3.86
2325,Park Slope Town House,Stefano,Park Slope,16,518.9700213,311,2.51
2326,Sunny apartment in the heart of LIC,Greta,Long Island City,5,281.9902007,381,1.95
2327,Modern luxury apartment in the heart of Noho,Elisabeth,NoHo,16,536.7435242,270,3.49
2328,Cozy Newly Apartment Close To Manhattan,Jamie,Jackson Heights,5,161.5573423,314,3.24
2329,Spacious and sunny room with private bathroom,Chris,Bushwick,1,268.9241484,614,1.91
2330,"Private bedroom in Harlem, NY ..",Willy,Harlem,16,245.1811518,362,3.37
2331,"Spacious, bright room in art-filled apartment!",Amos,Inwood,16,241.1612789,247,2.99
2332,Cozy and Convenient,Marvin,East Flatbush,1,87.64091866,180,2.73
2333,"Large 2 bedroom APT,  20mins to Times Square.",Ari,East Harlem,16,519.1678732,226,2.09
2334,"❥NYC Apt: 4min/subway, 25m/city, 20m/LGA,JFK❥",Annie Lawrence,Woodhaven,5,159.4780787,365,2.17
2335,Modern and Charming Greenpoint by the Park,Megan,Greenpoint,1,205.5014578,275,2.96
2336,"Sixth Ave Chelsea, Studio Serviced Apartment*",Ken,Chelsea,16,538.0560545,238,3.73
2337,Beautiful Harlem apt with views,Kayvon,Harlem,16,513.1409746,235,2.86
2338,Bushwick Bedroom w/ private Bath.,Erika,Bushwick,16,517.6598037,322,3.82
2339,Private 1 BR Apt in Exciting Bushwick,Joseph,Williamsburg,16,520.0609519,344,2.68
2340,Quiet 1BD in West Village,Nikki,West Village,16,536.072203,379,4.39
2341,Parlour Floor of a Brownstone in Cobble Hill,Ney,Cobble Hill,1,202.4045913,341,3.62
2342,Cozy quiet room in Morningside brownstone,Ruth,Morningside Heights,16,248.1731278,277,2.53
2343,Stylish & Spacious 1BD in Central Harlem!,Natasha,Harlem,16,513.3887548,209,4.84
2344,White ease board room,Israel,Bedford-Stuyvesant,1,89.75566604,165,4.23
2345,Great Large 1 BR apt  in East Village!,Bruce,East Village,1,286.0038149,203,3.76
2346,Current Location,Taylor,Long Island City,5,137.7850258,418,3.69
2347,The Yellow CropTop in Harlem NYC,Virginia,Harlem,16,246.5200498,557,2.5
2348,Master bedroom in historic house,Rip,SoHo,16,263.529264,315,3.15
2349,WATER VIEWS 3 BED HOME W/ PARKING,Rosana,Bay Ridge,1,190.9857726,601,4.45
2350,Newly renovated 1BR+ in Park Slope,Jing,South Slope,1,196.3347476,507,3.1
2351,"Gramercy Heaven, right off Park Ave",Casey,Midtown,16,538.8007987,317,2.48
2352,Clinton Hill Apartment With Large Private Balcony,Sarah,Clinton Hill,1,203.0392416,548,3.97
2353,"3Bdrm home w/Parking! 10min Manhattan,5min Airport",Young,Woodside,5,164.9931563,335,3.2
2354,"Cute, Convenient Bushwick 1-Bedroom (sleeps 6)",Barbara,Bushwick,1,129.6632203,410,3.47
2355,Beautiful Sunlit Retreat in Manhattan,BeautifulHarlem,Harlem,1,263.7599222,375,4.58
2356,Private Room with Desk & Closet ♥ Best Location,Thomas,Chelsea,16,266.0207773,293,3.46
2357,"Parkslope, 1 bdrm, steps to subway",Rebecca,Park Slope,16,249.5378995,254,4.64
2358,Warm and Cozy Room in Hip Iconic Brooklyn!!!,Josh & Madeleine,Bedford-Stuyvesant,1,93.69404643,417,2.96
